CarId,Price
510,14359.68184783706
511,8637.773309397251
512,18979.07635024911
513,6152.170840348006
514,29246.31761348492
515,90355.69977209833
516,14342.911065879483
517,15402.564274606042
518,26597.574406430416
519,14551.787612735608
520,13648.750020442802
521,13887.792838754192
522,18905.300568649982
523,20096.979208149336
524,29933.91053516449
525,23030.13820442428
526,25659.992767766853
527,44685.6900912608
528,20494.45418483253
529,52969.67116162265
530,16605.473840554245
531,34109.93355881583
532,22858.475267743328
533,28898.65979712164
534,30768.345362466163
535,28723.751047476384
536,10177.237075618008
537,24246.86103357376
538,43001.53403202654
539,23200.942129589494
540,16941.32306215578
541,27331.002924360582
542,4095.8655193847208
543,29898.66650817616
544,13611.60021208913
545,16135.396299842376
546,22056.538355883946
547,36564.599604658964
548,15990.272980474705
549,15899.767788553132
550,11441.838826869225
551,14991.997796493803
552,25346.811920220774
553,17990.762761840328
554,21631.230981667708
555,17815.956833704222
556,14567.621076146896
557,24876.29224717091
558,31926.972347601542
559,16910.195661123536
560,23867.360281306894
561,13324.570795676433
562,17460.611290414716
563,10650.635318737766
564,34416.955110735114
565,17783.997007745456
566,28506.453562357092
567,31725.640731001542
568,19312.65191728747
569,7738.2442014630415
570,20013.479667431915
571,20429.315555276626
572,34526.816378655785
573,25502.153943593978
574,25245.042549538543
575,11793.831920420946
576,6902.40099465771
577,11757.39887672935
578,23046.815342691538
579,14005.748256162655
580,20754.492201826346
581,34692.56812927861
582,12566.713914350295
583,36556.058979499634
584,28103.78452558507
585,10838.947954668305
586,37652.59890839595
587,3623.4610698339
588,14628.719880573119
589,22617.111919924188
590,2684.2009209951484
591,20045.456537680737
592,17632.263943630183
593,19858.363051016175
594,24246.381682363906
595,27043.034734045512
596,19359.598683605916
597,35617.15614015894
598,12857.948806984712
599,4808.2888872489875
600,14137.843244013007
601,12062.520079706957
602,1825.1402264060544
603,28393.6557023438
604,10611.558400038763
605,12976.179302915682
606,24850.895854554103
607,34987.72812784868
608,9993.605381385716
609,16327.916884239945
610,6679.6406956404735
611,36704.12680882415
612,20893.718117003227
613,2902.9841027217717
614,12148.742638576843
615,9557.583479698222
616,10589.089632026722
617,34166.46456849215
618,23803.90294233794
619,15666.400956308871
620,26199.642583363493
621,32420.58991506837
622,18801.75010839964
623,24870.61105238577
624,32527.689139143913
625,38718.80403435768
626,18474.057733080175
627,17771.11869722185
628,13206.749089822935
629,20997.649039768432
630,47360.06231845454
631,40139.99351219284
632,11175.320002115759
633,13048.96877780849
634,28857.973197487358
635,18890.56233252005
636,16928.025867078824
637,13946.869660759721
638,11656.442454359361
639,19639.394386483058
640,11303.259617683709
641,23941.96330308869
642,25271.802831086803
643,18403.501716960156
644,23989.86116163328
645,13078.899095653212
646,26808.634832452168
647,23937.38599232392
648,15398.469388968346
649,37035.96211422915
650,24481.004451835237
651,17071.008806158752
652,25101.74251753596
653,15114.347645017564
654,2256.400783619729
655,35145.95156648875
656,34342.34998458841
657,7575.466852566782
658,11310.32598166268
659,15896.489529234941
660,14141.387774775178
661,7860.342324342071
662,33451.6046861302
663,27807.00153644861
664,21403.70326095783
665,14593.81454980816
666,18119.452477679624
667,11863.992743374592
668,37009.74735723636
669,30197.854944808925
670,25920.519572597746
671,21166.831933221343
672,27237.77259889576
673,21351.728867404454
674,16507.70787356785
675,25241.72256711399
676,30468.114102861633
677,24116.555532933377
678,23631.927311231084
679,13036.558751134466
680,20234.400343315785
681,14882.593894410604
682,20204.326223257405
683,11579.775770707516
684,30525.802347402576
685,17957.96571939915
686,29605.87873491989
687,10515.639620686567
688,16022.277195162094
689,16627.64864870371
690,8939.07427490266
691,42395.26168625216
692,30519.856318015693
693,22267.69565063814
694,27336.301907682253
695,17674.920676387956
696,17291.08287571739
697,19002.6467623433
698,16176.769606729626
699,16348.194471652858
700,20736.968267821496
701,17422.22321742567
702,9174.835163147089
703,35152.71237714887
704,28436.40578639027
705,33269.10799912522
706,24523.543924506237
707,13732.920397981079
708,15531.231700960025
709,21122.085457859022
710,32710.36055417399
711,38895.88375862685
712,31293.41534382722
713,13963.038317656357
714,19157.384309160705
715,12681.663564775381
716,45073.19672115384
717,30886.329841091087
718,17803.536402861006
719,13270.90212407661
720,39152.3553171297
721,18292.731698325268
722,28066.61137847067
723,22241.908814787737
724,13196.08128822741
725,21807.23361800299
726,5077.721957070555
727,15731.591749039226
728,15640.58539350096
729,34668.759595570016
730,32121.978561642027
731,26069.2578503369
732,20069.23494037397
733,11759.116718328763
734,9250.861365451035
735,31989.769608204064
736,18884.601548103055
737,29651.89450038284
738,32719.842849651446
739,21869.514040722504
740,15739.122357137081
741,17410.13986640962
742,4513.440667232727
743,1877.549953999127
744,39997.48946033883
745,42005.87384013615
746,18323.82168414617
747,10973.33999017917
748,33100.15042184893
749,18136.873270781347
750,29581.58576008257
751,17880.283297494185
752,17383.894880927714
753,21380.599434132593
754,15740.976235683624
755,11151.49857180943
756,16477.460577915364
757,7497.899721173437
758,19568.35445346356
759,34434.76964483819
760,33624.53421364088
761,16956.118385294358
762,23040.057394531446
763,10576.910397837097
764,28530.815080143424
765,20383.585467937388
766,11069.91765410067
767,29015.18724907106
768,12220.37291748775
769,42210.410835907656
770,14502.245777119437
771,23293.979136720453
772,14401.027000290598
773,33522.55473833288
774,20006.900225079436
775,20477.925020682946
776,22560.738101003844
777,9909.423172213175
778,36731.84369236691
779,12748.901628105918
780,31041.661987772743
781,21954.689215106657
782,14812.954221584945
783,32131.028444881034
784,29138.20571204998
785,26317.750773074877
786,31572.393832962756
787,10570.031965684751
788,25809.110632244672
789,16398.26560285419
790,-458.2793586803764
791,15857.888340914653
792,10533.857341335834
793,16447.786083799765
794,19727.589118790856
795,13787.1281754939
796,13648.456610180196
797,11206.115036910129
798,16677.976594342363
799,33986.535432874094
800,10027.207338772538
801,45581.97614197388
802,20680.51618912346
803,13008.54291028598
804,18468.450788498812
805,10180.379355448023
806,22252.024229966977
807,34046.64429197888
808,14103.776716604409
809,24559.96907666541
810,12622.45175865917
811,11077.609069031263
812,11511.844087065803
813,8303.312613044198
814,3777.3316755268825
815,17652.831993099404
816,41268.7039657104
817,23722.913211989668
818,20140.984262975988
819,13085.814407633234
820,27175.372273484725
821,4903.903429677808
822,15489.629246401144
823,20873.612584916707
824,37543.161025976435
825,5803.950222691865
826,19702.396689305977
827,4503.001796097049
828,31851.119773118568
829,19930.585931207926
830,31379.356269650656
831,15510.733329805755
832,17589.05268148874
833,18032.605614320295
834,20086.596880367455
835,31730.503112080158
836,27288.923573812404
837,34282.671130964955
838,19492.638184827774
839,12975.69822755116
840,22559.343354109078
841,9803.977251680577
842,20178.840995353567
843,25245.626850049885
844,24574.472366961694
845,10651.030716492487
846,19835.190732108487
847,25625.52241001978
848,28865.117664090125
849,16695.613235544814
850,38247.09907325388
851,16192.841371450444
852,15184.361719177077
853,17838.61711410489
854,19676.704882178587
855,18800.053412229456
856,25230.696577508905
857,17769.235648526548
858,19548.222564440162
859,19039.53970975901
860,30760.386434860848
861,27803.819843026686
862,39058.234408129334
863,38530.70371336498
864,13239.032096382138
865,30380.901806679976
866,16511.296049885947
867,32159.319197526034
868,6751.473482351597
869,23714.34700156193
870,20215.167431454465
871,30777.648569241166
872,23225.692410782987
873,7447.117284057722
874,18960.242577762838
875,14125.925975411907
876,13570.26214494774
877,10805.523815744213
878,10979.671590403606
879,31072.494064520033
880,15836.139390694601
881,15934.239725784295
882,15893.904539753139
883,26127.953308507902
884,12816.19784998764
885,-2821.424995798223
886,15402.214280942562
887,21683.223654196205
888,37850.18210334765
889,19562.124478289465
890,22577.78250490545
891,34592.799272785844
892,19217.364028127726
893,17553.79285519146
894,11479.747990550817
895,32340.43072140208
896,43892.29495693728
897,20907.982995570273
898,15327.944642451605
899,18437.401240024767
900,16826.427745705063
901,13026.037697188143
902,20026.19680860993
903,9788.899093703096
904,19844.214853889454
905,19825.340180619183
906,25778.57755284204
907,18401.83893216223
908,48566.67769298626
909,34340.3122169516
910,17720.59706902525
911,37579.70928836882
912,15299.201409449948
913,12660.57840449952
914,12721.00894565903
915,118313.0638133007
916,5869.410533752163
917,3965.29162574584
918,18006.075243382365
919,26823.487505404388
920,10365.989925997716
921,13237.123030366169
922,30070.123076456446
923,32277.166683496886
924,10496.836396834195
925,33674.56116734453
926,36096.87017118703
927,12386.49274409962
928,19480.73741548942
929,8361.06344151302
930,27553.977042191123
931,28834.962026090478
932,27051.683964632422
933,17843.218205930883
934,20029.873522471164
935,16121.673432676967
936,6492.984493615588
937,11790.82145498898
938,23826.78066607083
939,21504.11030033922
940,18271.001185196612
941,11539.259294433168
942,15697.523211242029
943,7403.861177107543
944,22892.128462730958
945,30737.263597030324
946,16296.622916685943
947,21915.49465999582
948,21714.566742810217
949,19391.149163927912
950,44069.73248564115
951,11102.07701795035
952,11560.083209962702
953,46654.86515210821
954,5731.675698542811
955,44645.9109980562
956,20482.156494634226
957,19120.69284283057
958,40941.349243595585
959,15263.722483579984
960,29520.063058463376
961,19448.892250494908
962,13526.940639813334
963,25716.728688745818
964,23958.15363550358
965,7398.534807394395
966,37853.02673350194
967,17239.78834329632
968,28307.6740001778
969,28353.11552591509
970,95594.54042753235
971,25912.605314231812
972,35694.65224209386
973,23889.988388364538
974,13013.186379273373
975,27953.41245941018
976,17264.15281995166
977,23387.31360037258
978,12801.415683106561
979,12300.134072125778
980,8933.985488356746
981,19600.05936543388
982,19416.629798584538
983,18310.725099122683
984,18574.875425808037
985,13995.334713148377
986,43129.327067811486
987,9866.742689996137
988,36937.62768316123
989,31683.097682611136
990,23637.94376547161
991,41466.577408098565
992,22927.873550719596
993,13472.891379055442
994,-4796.790139043565
995,23176.83702297126
996,14429.616664804302
997,34308.58113895073
998,37941.698383023184
999,35186.92479494871
1000,24633.594742261244
1001,6643.065535506948
1002,14582.87446302637
1003,30340.554743671266
1004,27510.348864837622
1005,33866.84882599874
1006,24444.173402055523
1007,30796.770244707805
1008,17851.494835364938
1009,11613.26486775407
1010,43184.0236214601
1011,18710.81496320435
1012,14829.356962792566
1013,7569.303625976723
1014,16275.384640787792
1015,9731.50564880426
1016,30500.811752125403
1017,8455.350541441941
1018,10508.655082824169
1019,43827.89640890805
1020,20239.247420542328
1021,-1542.7525383850825
1022,16037.84736504313
1023,23770.97981729459
1024,15268.017661866472
1025,34040.64639670328
1026,24807.532017527577
1027,19282.4027932276
1028,9026.445137460863
1029,42517.71325438968
1030,37665.00432434353
1031,4600.1590474742425
1032,7571.843664748651
1033,23500.170146314937
1034,19746.363386255864
1035,13623.562936308126
1036,26375.77493832624
1037,32796.106846099945
1038,23032.488563159357
1039,18479.236411520826
1040,13031.418441250653
1041,26901.30821327847
1042,15408.544092466205
1043,21473.706099508134
1044,22813.01288472867
1045,24926.578891287463
1046,9813.089405364166
1047,18869.399437430373
1048,15585.283071347896
1049,22806.779560787865
1050,14034.690400572554
1051,27560.481845871378
1052,25252.63441732018
1053,4918.961488520374
1054,18043.225545774207
1055,10670.574424500443
1056,37753.86246690425
1057,48195.939945566846
1058,20091.735143186343
1059,25496.726766443542
1060,36713.048498076474
1061,19089.539136506202
1062,22845.556768589548
1063,11760.705897355996
1064,17206.705950087606
1065,14424.70603422967
1066,29387.966311471944
1067,24043.110892473742
1068,7948.705218120229
1069,16426.71488085435
1070,7389.0771251040005
1071,33338.43523666558
1072,22994.892902209664
1073,13220.044909828497
1074,11114.780856343981
1075,20698.974310182028
1076,13045.063722471974
1077,21038.700731573634
1078,12251.073063642894
1079,46324.729507195254
1080,14611.95186595584
1081,18095.163275305655
1082,17163.545529838324
1083,14785.848379490208
1084,12601.13438441304
1085,18794.917721306607
1086,11459.58103133983
1087,52932.25124812803
1088,25890.72115367443
1089,13675.104205552549
1090,16385.22555875392
1091,15306.223502193481
1092,9184.989691710229
1093,30293.825149736484
1094,29316.927273732806
1095,19717.37799851876
1096,9538.521074072041
1097,9280.167884813347
1098,14124.760490609448
1099,23049.880114996966
1100,24340.875142852816
1101,21389.011563987086
1102,30438.685356977694
1103,25108.412908171056
1104,15312.541130600663
1105,17727.20674262927
1106,36737.844094299464
1107,23929.74121617737
1108,9001.960033922982
1109,38340.138104709804
1110,39361.04452890433
1111,27137.405950303037
1112,18597.624726336395
1113,16010.414450509701
1114,25749.11315503274
1115,12943.391727247328
1116,16525.941177886314
1117,18160.428147900217
1118,2837.191303595051
1119,31273.07275618006
1120,21464.513383412137
1121,28128.960587095055
1122,10860.568693756943
1123,20401.99025299846
1124,12130.63278490897
1125,-16399.29165961838
1126,25676.967078631584
1127,20053.73700445333
1128,22717.124106671014
1129,27826.781598787085
1130,18362.903945392063
1131,19128.802160484753
1132,18682.439352984788
1133,16322.740425889011
1134,1863.0000180617844
1135,16438.423221503916
1136,29825.851023198775
1137,24427.692972377357
1138,20135.264868622602
1139,16128.79838685423
1140,12034.416922881386
1141,38234.02709997541
1142,13550.593589827638
1143,29535.737045235845
1144,39147.40530372498
1145,28786.794623062713
1146,27227.55161039634
1147,20193.552112861733
1148,15309.2744587875
1149,12882.508456935388
1150,38256.70729825722
1151,16541.503133139762
1152,16418.78757011846
1153,12652.384917840734
1154,26917.38820668927
1155,25259.95859947287
1156,19919.76063071516
1157,18166.753257874196
1158,37361.47570583205
1159,28531.368365771
1160,59318.14658367698
1161,29820.896338087427
1162,13349.266667787475
1163,15229.511590290584
1164,11768.020717769492
1165,30994.553814271305
1166,9638.52766340158
1167,14337.599703905524
1168,18452.34528168402
1169,18074.774960174545
1170,35667.64811805339
1171,20983.851130070187
1172,15658.41573262432
1173,-4453.1864723425715
1174,38070.62220977194
1175,16649.643472916134
1176,12385.158083336604
1177,20895.221523511427
1178,17606.670083085548
1179,23605.192225543607
1180,17675.396355258723
1181,12779.19559389791
1182,9239.401340950119
1183,18903.86707193483
1184,18273.553888288494
1185,22958.5135455353
1186,29649.516314848785
1187,15423.050304726685
1188,4400.656096811168
1189,23268.300914013853
1190,42127.51035019516
1191,-10687.32650623252
1192,17091.189648399217
1193,17553.178988279462
1194,2919.028019202271
1195,19707.26760883937
1196,33932.591478411276
1197,14077.109895575866
1198,24952.59746331584
1199,21934.86342568523
1200,23812.088065874523
1201,14176.38530285208
1202,13053.908347297502
1203,20690.690624187446
1204,19979.30673101169
1205,6013.273933011866
1206,26931.23542405844
1207,14013.34311881949
1208,13858.83337451019
1209,6757.382115257116
1210,30094.306142535395
1211,33774.457017124696
1212,14103.697019152833
1213,24650.71790960738
1214,26605.28693374902
1215,18671.487497464404
1216,29398.7057118362
1217,11677.0674293918
1218,19320.000679181096
1219,25136.76485387999
1220,26853.86151209053
1221,13745.401240868143
1222,18531.042691722658
1223,4158.0453393179405
1224,33346.160072864936
1225,40292.399169600816
1226,29132.502820127957
1227,17674.40753752685
1228,22598.483096622294
1229,21802.807423262326
1230,13395.661388255632
1231,14982.002597292658
1232,49308.63721151058
1233,25694.383270378778
1234,14263.71218434473
1235,10173.215741779864
1236,8546.174313641719
1237,18742.525406249675
1238,14726.730560928927
1239,7105.686575416565
1240,17766.078629503638
1241,29339.81507513283
1242,24150.83710239965
1243,24647.296909546305
1244,45774.36376599494
1245,22890.206062639845
1246,26824.587053358737
1247,17874.093859204535
1248,12600.73866919342
1249,59447.52065063451
1250,40214.4947400374
1251,32439.225798321495
1252,12533.345455787517
1253,17163.68214185082
1254,20793.02796977214
1255,27259.38787856055
1256,60966.27158432095
1257,9754.772352187343
1258,15643.292537612155
1259,13153.149661235517
1260,22680.239401992934
1261,28293.061018444736
1262,19641.079643441844
1263,10089.7783951791
1264,17657.6524177319
1265,7318.937168534483
1266,25111.345522232077
1267,12620.022864328434
1268,5306.239198780957
1269,2511.755542710902
1270,8153.027214331434
1271,32120.448281424557
1272,17870.57983605659
1273,14638.783164665445
1274,22204.241710215443
1275,23210.160632540268
1276,15987.143008700625
1277,28184.913090972856
1278,16141.421004427992
1279,17325.649174575745
1280,13689.549886646337
1281,95657.60833487796
1282,19276.77321865713
1283,23640.489224161007
1284,16006.895064314447
1285,1561.9790813871386
1286,10289.6538899186
1287,44124.431395873245
1288,18758.47414844972
1289,30963.277436461016
1290,13193.60848641227
1291,23443.787955494234
1292,26963.841598770596
1293,17732.55886829753
1294,18410.622553974696
1295,16034.349252877191
1296,16632.634397969232
1297,12811.044238489887
1298,938.3033449586346
1299,11649.908541220038
1300,27169.69181562415
1301,15263.512884157493
1302,12533.15037985299
1303,8993.590721303905
1304,7270.846890336759
1305,1011.3915952473308
1306,27931.56852634821
1307,34458.952461737565
1308,36219.54680718084
1309,28258.19400621413
1310,8376.733616293897
1311,31577.454127417135
1312,30007.5577389924
1313,12801.924402724047
1314,7484.442778687842
1315,11570.504400262782
1316,15734.546322965101
1317,20801.091105299296
1318,9455.433119297906
1319,9776.971100273304
1320,22726.919433676405
1321,15915.182266707388
1322,13092.329005087357
1323,31781.219316386407
1324,31815.64915201527
1325,20271.482699436965
1326,20154.901048287524
1327,32741.30664553171
1328,26700.811136628006
1329,8901.570625909026
1330,13935.275701243134
1331,29672.210661792735
1332,49655.14367136102
1333,31311.74228324955
1334,9674.446262878208
1335,7849.677922392892
1336,20654.11980788893
1337,4623.975095590349
1338,2504.8949365907174
1339,14598.53760831195
1340,8978.724238898312
1341,13318.029759098596
1342,34230.07625119739
1343,17205.902240216885
1344,14429.126923251048
1345,7309.111537771027
1346,17348.41364155675
1347,19602.592778618222
1348,25782.472969034672
1349,12571.563592961897
1350,18788.29032701398
1351,17379.864639322266
1352,22951.51592821868
1353,20905.9602750098
1354,4569.313268118989
1355,11052.793577372375
1356,11002.493919323244
1357,16347.20476744398
1358,11693.294446854308
